hefta	Turkish
heljda	Turkish
horoz	Turkish
hrsuz	Turkish
hršum	Turkish
hurma	Turkish
Ibrahim	Turkish
ibrik	Turkish
ibrišim	Turkish
ilik	Turkish
imam	Turkish
inat	Turkish
iplik	Turkish
isiot	Turkish
išaret	Turkish
jalan	Turkish
jalija	Turkish
janjičar	Turkish
japrak	Turkish
jarak	Turkish
jaruga	Turkish
jedek	Turkish
jelek	Turkish
jendek	Turkish
ječerma	Turkish
jogunast	Turkish
jogurt	Turkish
jok	Turkish
jordam	Turkish
jorgan	Turkish
jorgovan	Turkish
jorgovani	Turkish
juriš	Turkish
Kaba	Turkish
kabul	Turkish
kadifa	Turkish
kafa	Turkish
kafedžija	Turkish
kaftan	Turkish
kahva	Turkish
kajgana	Turkish
kajmak	Turkish
kajsija	Turkish
kalaj	Turkish
kalup	Turkish
kama	Turkish
kamrikuša	Turkish
kana	Turkish
kanap	Turkish
kandža	Turkish
kandžija	Turkish
kanta	Turkish
kantar	Turkish
kapak	Turkish
kapama	Turkish
kapija	Turkish
karanfil	Turkish
kasa	Turkish
kat	Turkish
katran	Turkish
kauk	Turkish
kava	Turkish
kavez	Turkish
kazan	Turkish
kašika	Turkish
kefa	Turkish
kepec	Turkish
kesa	Turkish
kesten	Turkish
kibla	Turkish
kijamet	Turkish
kirija	Turkish
kismet	Turkish
kičma	Turkish
komšija	Turkish
komšiluk	Turkish
konak	Turkish
korbač	Turkish
kovrdža	Turkish
kovrča	Turkish
košava	Turkish
krdža	Turkish
krdžalija	Turkish
krevet	Turkish
kreč	Turkish
krntija	Turkish
kube	Turkish
kubura	Turkish
kujundžija	Turkish
kukuruz	Turkish
kula	Turkish
kum	Turkish
kumbara	Turkish
kundura	Turkish
Kur'an	Turkish
Kuran	Turkish
kurban	Turkish
Kurban bajram	Turkish
kusur	Turkish
kutija	Turkish
lagum	Turkish
lakrdija	Turkish
lepeza	Turkish
leš	Turkish
lokum	Turkish
lula	Turkish
majmun	Turkish
makaze	Turkish
malik	Turkish
mamuran	Turkish
mamuza	Turkish
mana	Turkish
mangup	Turkish
marama	Turkish
marifet	Turkish
matrapaz	Turkish
megdan	Turkish
